Province,Biomass\timestep,1,2,3,4,5,6,7,8,9,10,11,12
Province_72,17. Coconut shell,1592,1880.75,2001.25,418.5,215.5,0,197,0,166.5,454,927,992.5
Province_73,1. Rice straw,0,20.58,2504.88,7072.66,341.04,54.88,0,0,0,5625.2,315047.46,6322.47
Province_73,2. Rice Husk,0,8.82,1073.52,3031.14,146.16,23.52,0,0,0,2410.8,135020.34,2709.63
Province_73,3. Sugarcane leaves,315309.71,315309.71,0,0,0,0,0,0,0,0,0,315309.71
Province_73,4. Bagasse,519333.64,519333.64,0,0,0,0,0,0,0,0,0,519333.64
Province_73,5. Molasse,92738.15,92738.15,0,0,0,0,0,0,0,0,0,92738.15
Province_73,6. Corn leaves & trunk,80.96,99.36,99.36,529.92,47.84,18.4,36.8,29.44,22.08,18.4,1795.84,588.8
Province_73,7. Corncobob,10.56,12.96,12.96,69.12,6.24,2.4,4.8,3.84,2.88,2.4,234.24,76.8
Province_73,8. Peeled cassava,66533.76,165830.4,147275.28,66067.92,46270.8,4192.56,5512.32,27172.8,102402,88427.52,20030.4,36644.4
Province_73,9. Cassava rhizome,18481.6,46064,40909.8,18352.2,12853,1164.6,1531.2,7548,28445,24563.2,5564,10179
Province_73,10. Cassava fiber,5544.48,13819.2,12272.94,5505.66,3855.9,349.38,459.36,2264.4,8533.5,7368.96,1669.2,3053.7
Province_73,11. Cassava peels,25874.24,64489.6,57273.72,25693.08,17994.2,1630.44,2143.68,10567.2,39823,34388.48,7789.6,14250.6
Province_73,12 Oil palm bunch,418.56,466.24,529.28,513.28,695.04,669.76,923.2,934.08,1043.52,894.4,747.2,580.48
Province_73,13. Oil palm fiber,248.52,276.83,314.26,304.76,412.68,397.67,548.15,554.61,619.59,531.05,443.65,344.66
Province_73,14. Oil palm shell,52.32,58.28,66.16,64.16,86.88,83.72,115.4,116.76,130.44,111.8,93.4,72.56
Province_73,15. Coconut bunch,421.08,1041.1,745.3,248.53,42.05,0,116.87,0,370.62,71.34,521.13,578.26
Province_73,16. Coconut bract,479.16,1184.7,848.1,282.81,47.85,0,132.99,0,421.74,81.18,593.01,658.02
Province_73,17. Coconut shell,363,897.5,642.5,214.25,36.25,0,100.75,0,319.5,61.5,449.25,498.5
Province_74,1. Rice straw,3930.78,8247.19,10425.24,3656.38,2524.97,520.87,3037.51,33169.57,4229.19,33397.91,16354.24,14582.4
Province_74,2. Rice Husk,1684.62,3534.51,4467.96,1567.02,1082.13,223.23,1301.79,14215.53,1812.51,14313.39,7008.96,6249.6
Province_74,3. Sugarcane leaves,122550.6767,122550.6767,0,0,0,0,0,0,0,0,0,122550.6767
Province_74,4. Bagasse,201848.1733,201848.1733,0,0,0,0,0,0,0,0,0,201848.1733
Province_74,5. Molasse,36044.31667,36044.31667,0,0,0,0,0,0,0,0,0,36044.31667
Province_74,6. Corn leaves & trunk,15194.72,8073.92,11915.84,2138.08,796.72,97.52,230,743.36,1484.88,8594.64,41775.36,111717.44
Province_74,7. Corncobob,1981.92,1053.12,1554.24,278.88,103.92,12.72,30,96.96,193.68,1121.04,5448.96,14571.84
Province_74,8. Peeled cassava,80712.72,89438.4,81987.84,34858.8,29759.04,12548.88,5935.68,278.64,398.16,3425.76,21193.92,37846.8
Province_74,9. Cassava rhizome,22420.2,24844,22774.4,9683,8266.4,3485.8,1648.8,77.4,110.6,951.6,5887.2,10513
Province_74,10. Cassava fiber,6726.06,7453.2,6832.32,2904.9,2479.92,1045.74,494.64,23.22,33.18,285.48,1766.16,3153.9
Province_74,11. Cassava peels,31388.28,34781.6,31884.16,13556.2,11572.96,4880.12,2308.32,108.36,154.84,1332.24,8242.08,14718.2
Province_74,12 Oil palm bunch,195.84,220.48,214.08,234.88,230.72,214.72,238.08,229.76,222.4,260.48,259.52,233.28
Province_74,13. Oil palm fiber,116.28,130.91,127.11,139.46,136.99,127.49,141.36,136.42,132.05,154.66,154.09,138.51
Province_74,14. Oil palm shell,24.48,27.56,26.76,29.36,28.84,26.84,29.76,28.72,27.8,32.56,32.44,29.16
Province_74,15. Coconut bunch,0,0,0,0,0,0,0,0,0,0,0,0
Province_74,16. Coconut bract,0,0,0,0,0,0,0,0,0,0,0,0
Province_74,17. Coconut shell,0,0,0,0,0,0,0,0,0,0,0,0
Province_75,1. Rice straw,744.31,1250.97,21204.75,28826.7,38042.13,5927.04,912.38,13824.37,7614.6,26799.57,87624.25,16779.56
Province_75,2. Rice Husk,318.99,536.13,9087.75,12354.3,16303.77,2540.16,391.02,5924.73,3263.4,11485.53,37553.25,7191.24
Province_75,3. Sugarcane leaves,50400.69333,50400.69333,0,0,0,0,0,0,0,0,0,50400.69333
Province_75,4. Bagasse,83012.90667,83012.90667,0,0,0,0,0,0,0,0,0,83012.90667
Province_75,5. Molasse,14823.73333,14823.73333,0,0,0,0,0,0,0,0,0,14823.73333
Province_75,6. Corn leaves & trunk,2277.92,3348.8,21329.28,25846.48,1821.6,472.88,1823.44,7494.32,62364.96,85966.64,37245.28,5391.2
Province_75,7. Corncobob,297.12,436.8,2782.08,3371.28,237.6,61.68,237.84,977.52,8134.56,11213.04,4858.08,703.2
Province_75,8. Peeled cassava,19154.16,13250.16,6928.56,2117.52,0,0,0,0,0,732.96,7092.72,13939.2
Province_75,9. Cassava rhizome,5320.6,3680.6,1924.6,588.2,0,0,0,0,0,203.6,1970.2,3872
Province_75,10. Cassava fiber,1596.18,1104.18,577.38,176.46,0,0,0,0,0,61.08,591.06,1161.6
Province_75,11. Cassava peels,7448.84,5152.84,2694.44,823.48,0,0,0,0,0,285.04,2758.28,5420.8
Province_75,12 Oil palm bunch,97.92,97.92,97.92,97.92,100.8,97.92,105.28,106.56,98.88,100.16,100.16,99.84
Province_75,13. Oil palm fiber,58.14,58.14,58.14,58.14,59.85,58.14,62.51,63.27,58.71,59.47,59.47,59.28
Province_75,14. Oil palm shell,12.24,12.24,12.24,12.24,12.6,12.24,13.16,13.32,12.36,12.52,12.52,12.48
Province_75,15. Coconut bunch,0,0,0,0,0,0,0,0,0,0,0,0
Province_75,16. Coconut bract,0,0,0,0,0,0,0,0,0,0,0,0
Province_75,17. Coconut shell,0,0,0,0,0,0,0,0,0,0,0,0
Province_76,1. Rice straw,0,534.1,1724.8,1526.84,0,0,0,0,0,0,0,0
Province_76,2. Rice Husk,0,228.9,739.2,654.36,0,0,0,0,0,0,0,0
Province_76,3. Sugarcane leaves,0,0,0,0,0,0,0,0,0,0,0,0
Province_76,4. Bagasse,0,0,0,0,0,0,0,0,0,0,0,0
Province_76,5. Molasse,0,0,0,0,0,0,0,0,0,0,0,0
Province_76,6. Corn leaves & trunk,211.6,169.28,154.56,132.48,117.76,99.36,494.96,434.24,279.68,266.8,253.92,233.68
Province_76,7. Corncobob,27.6,22.08,20.16,17.28,15.36,12.96,64.56,56.64,36.48,34.8,33.12,30.48
Province_76,8. Peeled cassava,0,0,0,0,0,0,0,0,0,0,0,0
Province_76,9. Cassava rhizome,0,0,0,0,0,0,0,0,0,0,0,0
Province_76,10. Cassava fiber,0,0,0,0,0,0,0,0,0,0,0,0
Province_76,11. Cassava peels,0,0,0,0,0,0,0,0,0,0,0,0
Province_76,12 Oil palm bunch,261.76,259.84,244.16,330.56,349.44,313.6,363.84,385.92,325.76,373.12,336.64,325.76
Province_76,13. Oil palm fiber,155.42,154.28,144.97,196.27,207.48,186.2,216.03,229.14,193.42,221.54,199.88,193.42
Province_76,14. Oil palm shell,32.72,32.48,30.52,41.32,43.68,39.2,45.48,48.24,40.72,46.64,42.08,40.72
Province_76,15. Coconut bunch,74138.21,43685.31,49123.39,121547.99,49123.39,60663.94,6551.39,12881.8,7141.25,27310.75,68397.95,97944.6
Province_76,16. Coconut bract,84364.17,49710.87,55899.03,138313.23,55899.03,69031.38,7455.03,14658.6,8126.25,31077.75,77832.15,111454.2
Province_76,17. Coconut shell,63912.25,37659.75,42347.75,104782.75,42347.75,52296.5,5647.75,11105,6156.25,23543.75,58963.75,84435
Province_77,1. Rice straw,0,94.57,1099.07,9380.56,7459.76,697.27,0,0,0,2851.31,179283.16,6945.75
Province_77,2. Rice Husk,0,40.53,471.03,4020.24,3197.04,298.83,0,0,0,1221.99,76835.64,2976.75
Province_77,3. Sugarcane leaves,41363.72,41363.72,0,0,0,0,0,0,0,0,0,41363.72
Province_77,4. Bagasse,68128.48,68128.48,0,0,0,0,0,0,0,0,0,68128.48
Province_77,5. Molasse,12165.8,12165.8,0,0,0,0,0,0,0,0,0,12165.8
Province_77,6. Corn leaves & trunk,90.16,101.2,99.36,119.6,60.72,22.08,47.84,40.48,25.76,20.24,16.56,12.88
Province_77,7. Corncobob,11.76,13.2,12.96,15.6,7.92,2.88,6.24,5.28,3.36,2.64,2.16,1.68
Province_77,8. Peeled cassava,56780.64,58498.56,35394.48,8832.24,17532,3920.4,198,3633.84,4140.72,12554.64,9911.52,8853.84
Province_77,9. Cassava rhizome,15772.4,16249.6,9831.8,2453.4,4870,1089,55,1009.4,1150.2,3487.4,2753.2,2459.4
Province_77,10. Cassava fiber,4731.72,4874.88,2949.54,736.02,1461,326.7,16.5,302.82,345.06,1046.22,825.96,737.82
Province_77,11. Cassava peels,22081.36,22749.44,13764.52,3434.76,6818,1524.6,77,1413.16,1610.28,4882.36,3854.48,3443.16
Province_77,12 Oil palm bunch,75.2,71.36,61.12,79.04,94.72,109.12,106.24,103.04,93.44,100.16,101.76,89.6
Province_77,13. Oil palm fiber,44.65,42.37,36.29,46.93,56.24,64.79,63.08,61.18,55.48,59.47,60.42,53.2
Province_77,14. Oil palm shell,9.4,8.92,7.64,9.88,11.84,13.64,13.28,12.88,11.68,12.52,12.72,11.2
Province_77,15. Coconut bunch,0,0,0,0,0,0,0,0,0,0,0,0
Province_77,16. Coconut bract,0,0,0,0,0,0,0,0,0,0,0,0
Province_77,17. Coconut shell,0,0,0,0,0,0,0,0,0,0,0,0
